Username,Full Name,Followers,Following,Bio,Websites,Posts Count
RidgeegfLakia,Lakia Ridge,1,39,aa,2,32
DonofriobliTies,Tiesha Donofrio,3,31,"? a? a student, an spiring meterologist. j?s? fsllsw ?? and learn more bout me teammanutd mufc followback. Mention fr a followback",0,73
TruesdellkxbNoe,Noelle Truesdell,2,38,Own The ight Clohing Co.,5,90
BricenopbqEdda,Edda Briceno,0,31,1st lass Hustle...2nd To No Man...3rd World Ambtion.,2,44
RavenfndRosario,Rosario Raven,0,31,aa,4,38
MacyzgbLashawn,Lashawn Macy,3,32,Jessica.20. CAU Junor. Business Major.Random but Cool AF! Sagittarius.December Baby. 2013! Crazy(in a good way) & a sweetheart.Baa Girl. Follow me.,3,141
BarnsffgLeena,Leena Barns,1,42,aa,0,57
MoraleziihChris,Christeen Moralez,0,17,aa,3,51
HockingiekCandr,Candra Hocking,0,41,"Techluving publicist working in the beauty industry, web designer,writer,go2girl of srts. Very MART",0,159
HendleyhtvTonis,Tonisha Hendley,2,24,aa,5,132
DeansjkoLuann,Luann Deans,1,44,"LeoCarmo... Morando em Sauarema, e jogando bola... que coisa melhor???",5,171
BernardpziBess,Bess Bernard,2,21,"Commenting on olitics in Houston, Harris County and Texas from a conservative Rpublican point of view.",1,197
WoodhousewydGen,Gena Woodhouse,2,48,The Official JordanaBeattyTwitter,2,178
JalbertwrbLouel,Louella Jalbert,0,48,Hey gus! and girls! my name is josh wilson i play world of warcraft and ii also enjoy watching wrestling:D,3,152
FairclothakpIrm,Irma Faircloth,0,38,aa,0,39
MorellifdhGenev,Genevie Morelli,1,36,aa,4,122
ClinetgjAlida,Alida Cline,0,32,"siple, likebasketball",5,114
FreedxshMariah,Mariah Freed,0,11,"Love HarryPotter, Twilight and The Simpsos. TeamFollowBack, Only Follow4Follw.",1,200
NashbfhZana,Zana Nash,1,32,"gueh? 3rdparcilnye Aelke-neechan. Yah, bisa dibilang gua kembarannya. Panggil gua Rina ato Ake. Mao tau lbh lanjut? buka OmGugel.",5,198
WillardqcjChery,Cheryle Willard,3,54,nfinity guls with infinity guy,5,198
VillagomezbpwEn,Enid Villagomez,1,22,aa,5,55
BustosupzSade,Sade Bustos,0,31,"Search markter by day, karate instructor by nigt with a passion for web geekery and martial arts - sometimes in that order...sometimes not",4,155
PuryearbonElwan,Elwanda Puryear,0,41,Social edia and marketing - I follow evryone who follows me and retweet those tweets that help make people money!,2,82
MaherjxaLaurenc,Laurence Maher,0,29,eamollowBack,4,97
BernardvtjPura,Pura Bernard,0,40,"just maself.am alergic to lsing,all i do is win....jesusislord",5,189
MurphreefbjRuth,Ruthanne Murphree,0,31,You want me to et bunnis and I'm kind of freaking out.,3,101
RoyalfweIva,Iva Royal,0,36,Sigueme qu yo e sigo te lo aseguro... XD,5,90
RiesrshArla,Arla Ries,2,29,aa,0,198
RuckerrlzSyble,Syble Rucker,1,32,Me Sigam que eu sigo de Volta e INDICO pra todos os outros!!! Espalhem para todo mundo!! Vamos aumentar nossos amigos!!! Follow And Be Followed!!,5,187
LoefflercroBobb,Bobbi Loeffler,1,34,"Victoria Bridal Fair on January 22, 202 + Victoria Bridal Expo on September 16, 2012. Everything wedding showcased in he beautiful Crystal Gardens.",4,173
FroehlichayyKar,Karena Froehlich,1,45,aa,0,64
FerraracfxQueen,Queen Ferrara,0,21,aa,1,110
CullenhrpMelain,Melaine Cullen,1,36,"Princess of Our King, mother, healthcare diector, artist, writer, running addict, craftaholic, avid reader of the word, 3 to ook",0,87
BanksilzLana,Lana Banks,4,25,"Loan Originator, brother, son, techie,motorcycle enthusiast, spanish speaking, movie enthusiast, social media, techie, thinke, doer",0,158
CallawayydjJen,Jen Callaway,0,39,"Iformation on Nutrition, Health, Eating Disorder, Vitamis, Minerals, Supplements, Weight Loss, Diets,",3,197
PollockuvxCarme,Carmelita Pollock,1,24,Formore information please folow me.,5,173
MeicybOuida,Ouida Mei,2,22,All of my imperfections are what make me perfect. I speak the TRUTH & you'll not regret it. Start FOLLOW and RELATE my tweets! (Random Quoes & Sayings)?,1,106
Merriweatherdsl,Dorene Merriweather,0,42,a blogger | amodel |a warrior,2,186
CharltonrlnOfel,Ofelia Charlton,0,28,aa,5,87
SpencekrqMarjor,Marjory Spence,0,33,aa,5,149
AutreyqewCaroly,Carolyn Autrey,1,38,LO ARMY WIVES.,1,152
HiebertejeJoni,Joni Hiebert,3,36,Hellooo! )) Iya Medina is hree.,2,49
PhilliplerJeann,Jeannette Phillip,1,21,howtospellguys How To Spell FOLLOWERS? L-O-V-E--O-U-G-U-Y-S ),1,48
SoriafkbLucina,Lucina Soria,0,29,aa,4,49
GalbreathxveTam,Tammy Galbreath,0,33,"160 characters??? fuxx hat, ust follow me :)",5,64
StinesbueWillod,Willodean Stines,1,36,aa,3,106
VerdinddsNeida,Neida Verdin,6,45,aa,2,134
HelmeryygShanae,Shanae Helmer,3,33,"I adore Muse, a lot. I' very small, and hyperactive. I'd rather go to festivalsthan on holidays. Much Love.",5,108
TealyvwAletha,Aletha Teal,1,38,Chasing a tale of a loe-drawn distant memor.,2,58
LodgewzqPinkie,Pinkie Lodge,1,24,aa,4,114
GiovannaBerry,Giovanna Berry,0,30,"My name is Roxi, I like t be ancy (:",5,93
GriselMartin3,Grisel Martin,1,25,aa,3,42
CoriBeard,Cori Beard,1,20,W are a strategic marketing organization specializing in student lead generatin programs.,1,109
VanceValenzuel3,Vance Valenzuela,1,23,aa,5,137
EnolaMontgomer1,Enola Montgomery,1,24,aa,3,178
MichaShannon,Micha Shannon,1,24,aa,2,122
TracyPuckett13,Tracy Puckett,0,34,"It's ust m, i'm disgusting.",1,47
LoyceGill,Loyce Gill,1,23,"Twitter ccount fo the website IM Links - an Internet Marketing directory - SEM, SEO, SMM, affiliate marketing, PPC, PPV, Facebook, Twitter, LinkedIn, etc.",5,85
AnjaCaldwell1,Anja Caldwell,2,26,aa,1,101
DominiqueMcla12,Dominique Mclaughlin,0,25,"Aim at achieving and gaining the maximum, but always within the limits...Let others lsogain the same...Let us make it work...FOLLOW AND FOLLOW BACK!",1,116
LucinaHoover,Lucina Hoover,3,24,aa,3,183
RashidaHorton2,Rashida Horton,2,26,A classic gastro pub with endless choices no matter wat your passin is.,3,118
JonathonEwing1,Jonathon Ewing,1,34,aa,0,41
LorenzaOrr1,Lorenza Orr,1,22,aa,3,69
RobertB60500658,Robert Brown,0,25,My Lif I A Mess.,0,58
JeseniaVelazqu1,Jesenia Velazquez,1,34,aa,5,63
WillettaRomero,Willetta Romero,0,24,"Soul, Love,Creativty",4,93
SheldonFoley,Sheldon Foley,0,28,Tweeps follow me and I will follow back....*all smles* mauuhh n hug!!!,2,52
CeceliaMcknig17,Cecelia Mcknight,1,21,aa,0,45
RozanneRobinson,Rozanne Robinson,1,22,"160 Characters is not enough to decribe my bio, Click F O L L O W an Youll Find Out TeamDope",2,179
ErlineRosario,Erline Rosario,0,25,"kerjakan hal yang utama dahulu,yaitu isirahat..",0,140
ElanePatel,Elane Patel,0,24,"Héé sou muuuito nova pháá ter uma bio; Mais ou judôca, faço teatro eestudo haaa curso de espanhõl ?",4,151
ReinaCochran,Reina Cochran,1,26,YMCMBtamscorpio teamiphone teamclassof2012 teamminaj teambreezy PACKERNATION ;) teamlilwayne teamP,5,41
LandonBradford1,Landon Bradford,1,28,"Natal é o nascimento de Cristo. Ano Novo é o nascimento de ma nova esperança. ue o seu Natal seja brilhante de alegria, iluminado de amor. Feliz Natal e o seu",5,184
DanniePeterson1,Dannie Peterson,1,18,Totally Automatic TRAFFIC GENERATION! Don't click click click... just sit back and watch TheHiShark ern credits to expose your Website!,2,164
DiedraBean1,Diedra Bean,0,31,aa,0,99
CarylSargent,Caryl Sargent,1,9,I am a poet & wite,0,93
VeliaDunlap1,Velia Dunlap,0,28,"Junior Designer walking wiith ChristBSc Student ~ that's my life • right now I an be, I'm not looking to could've been • I LOVE cheesecake A LOT",1,54
VernonDean2,Vernon Dean,1,17,aa,5,84
MaudLester1,Maud Lester,1,27,aa,0,104
JuanMckenzie3,Juan Mckenzie,0,19,"Very Sarcastic, and I say whats on my mind , just because i kno there's truth behind t!",1,140
KyraConley1,Kyra Conley,1,20,Curitiba legalsimpática feliz amo chocolate  e quer saber mais me segu !!,1,52
MontyMeyers2,Monty Meyers,1,19,Great American Cookies has exciting franciseopportunities available!,2,96
LongGriffith1,Long Griffith,0,19,aa,4,120
BrennaWeeks2,Brenna Weeks,0,16,aa,1,186
DoloresMckenz13,Dolores Mckenzie,0,17,aa,3,155
LouannCarroll3,Louann Carroll,1,21,"Where Torque and Horsepowr Meet, we are a performance parts automotive shop wth Victoria's Only Dyno!",2,138
AnnelieseFrankl,Anneliese Franklin,0,20,"Enjoy Sharing with each other your Tips, Jobs, Tools, Fun &everything thatcan be shared.",2,37
MingMeyers,Ming Meyers,1,8,aa,0,164
EstrellaValenz6,Estrella Valenzuela,0,15,aa,1,52
JewelBailey14,Jewel Bailey,0,17,Spreading the power of music through guitars is my life. Clasical guitar lessons and Esteban uitars.,1,153
KaleyRomero1,Kaley Romero,0,16,cul n sexy buh hot temprd teamfolloback ifollowback,5,38
MaynardAnderso2,Maynard Anderson,2,19,Hit That Follow Button & Find Out ! TeamFollowMe TeamCapricorn TeaPINK TeamGoofy TeamFollowBack TeamBeautiful  ),2,30
AdelaideDejesu2,Adelaide Dejesus,2,15,aa,0,132
ZinaCote,Zina Cote,1,17,The officia twitter of the unofficial blog....,1,61
IraRasmussen,Ira Rasmussen,2,20,I love he cmpetition...,2,54
EulahBurton1,Eulah Burton,0,15,aa,3,174
ChiquitaRosari2,Chiquita Rosario,1,20,Pedro Lanza eu te amo mais que tudo nessemundo!?,0,196
HyoZimmerman,Hyo Zimmerman,1,14,aa,4,94
YolandaHooper7,Yolanda Hooper,0,18,"Gt a lot of love for three boys named Dan Ferrari-Lane, Micky Parsons and Greg West ? ollow if you are a GMD3eek... I follow back ?",4,52
LeesaHood,Leesa Hood,2,15,aa,4,99
LorinaMacias,Lorina Macias,2,15,TeamBrownskin TeamGemini TeamBOOGIE TeamFollowBack TeamStuckUP TeamArrogent TeamANDROID TeaTAKEN eamMILL,3,55
JacquelynDunl16,Jacquelyn Dunlap,1,18,aa,1,76
DarrylHansen3,Darryl Hansen,1,22,aa,5,131
LillieLeonard12,Lillie Leonard,0,18,"Great Clients, Great Websites. Web design, development & self-admin for esktop & mobile wbsites. Co-owner Shawn usually tweets.",5,86
KenyettaSutton,Kenyetta Sutton,0,22,The Oficial witter Page of FollowBackTour *  TeamFollowBack FollowNow TeamFollow2Gain InstantFollowBack Siguemeytesigo 100ADay FollowBack,4,147
TheodoreHarmon2,Theodore Harmon,0,24,aa,5,97
DelmerMorris1,Delmer Morris,1,12,"| TeamDarkSkinn , 5'9 , Tha Name iss BiiG RICH:) TeamRichy ,  & Jus a Real ass Nigga Tryna Make it In this Big ass World ! .....Ohand GETMONEYLIFETYLE !",5,140
PearleAtkins1,Pearle Atkins,1,21,Heling people find a healthier body onelb at a time with diet advice & exercise tips.,2,91
DelilaMerritt1,Delila Merritt,1,19,aa,3,95
VerdaMarks1,Verda Marks,0,17,"I have been in business onlin and offline for 21 years.I enjoy traveling the world, mtg inspiring peole and making a ton of money!pic is in the Isle of Roatan",5,30
DanialCampbell2,Danial Campbell,1,17,aa,5,183
MaudieMeyer1,Maudie Meyer,0,15,aa,4,83
HarriettHarvey9,Harriett Harvey,0,16,aa,5,58
GillianWheeler3,Gillian Wheeler,0,17,Hello!im a BELIEBER! IM A HUGE FAN OF JUSTIN BIEBER! he is my inspiratio! BUY MISTLETOE  ON I TUNES,0,94
